date,team_name,time_pga_5v5,sum_shots_scored_pct_saves,sog_diff,pp_pct,1.0*total_time_5v5/total_goals_scored_5v5,pk_ga,pk_count
2024-01-23 00:00:00,Jukurit,30.470588235294116,1.0043509418509418,84.0,0.24615384615384617,25.26829268292683,10.0,52.0
2024-01-26 00:00:00,Jukurit,30.27777777777778,1.006484759249397,82.0,0.2463768115942029,25.952380952380953,10.0,55.0
2024-01-30 00:00:00,Jukurit,30.05263157894737,1.0100897729273015,81.0,0.23943661971830985,24.82608695652174,10.0,59.0
2024-02-03 00:00:00,Jukurit,29.95,1.0151912194751433,79.0,0.2361111111111111,23.49019607843137,10.0,61.0
2024-02-09 00:00:00,Jukurit,28.363636363636363,1.0057714483394833,98.0,0.2328767123287671,23.547169811320753,11.0,66.0
2024-02-13 00:00:00,Jukurit,27.574468085106382,1.0020225104880849,97.0,0.23684210526315788,23.563636363636363,13.0,72.0
2024-02-14 00:00:00,Jukurit,27.591836734693878,1.0001618480100052,99.0,0.22784810126582278,23.719298245614034,13.0,74.0
2024-02-21 00:00:00,Jukurit,26.037037037037038,0.9977410318966295,94.0,0.225,23.433333333333334,13.0,77.0
2024-02-24 00:00:00,Jukurit,24.8135593220339,0.9939236111111112,98.0,0.23809523809523808,24.0,13.0,78.0
2024-03-01 00:00:00,Jukurit,24.852459016393443,0.9958703170253792,112.0,0.24719101123595505,23.323076923076922,14.0,82.0
2024-03-09 00:00:00,Jukurit,24.984126984126984,0.9926900584795322,126.0,0.24468085106382978,23.848484848484848,14.0,83.0
2015-09-12 00:00:00,HPK,,,,,,,
2015-09-16 00:00:00,HPK,28.0,0.9388888888888889,-7.0,0.0,56.0,1.0,2.0
2015-09-23 00:00:00,HPK,22.4,0.9528571428571428,-6.0,0.2222222222222222,112.0,1.0,4.0
2015-09-25 00:00:00,HPK,16.8,0.9096520763187429,7.0,0.14285714285714285,84.0,1.0,6.0
2015-09-26 00:00:00,HPK,17.076923076923077,0.9504643962848298,12.0,0.2,31.714285714285715,1.0,9.0
2015-10-02 00:00:00,HPK,19.571428571428573,0.9588033620880336,5.0,0.17647058823529413,30.444444444444443,2.0,13.0
2015-10-10 00:00:00,HPK,19.41176470588235,0.9496391831721174,11.0,0.14285714285714285,33.0,2.0,15.0
2015-10-16 00:00:00,HPK,17.363636363636363,0.9378238341968912,0.0,0.15384615384615385,38.2,3.0,19.0
2015-10-23 00:00:00,HPK,19.130434782608695,0.954680767724246,-8.0,0.14285714285714285,36.666666666666664,3.0,20.0
2015-10-24 00:00:00,HPK,19.076923076923077,0.949368517831508,-4.0,0.16666666666666666,38.15384615384615,4.0,22.0
2015-10-30 00:00:00,HPK,19.571428571428573,0.9621832358674464,-15.0,0.18181818181818182,36.53333333333333,5.0,26.0
2015-11-19 00:00:00,HPK,19.483870967741936,0.9565462874187707,-17.0,0.17647058823529413,37.75,6.0,28.0
2015-11-21 00:00:00,HPK,19.757575757575758,0.9488910048168477,-23.0,0.15789473684210525,40.75,8.0,34.0
2015-12-04 00:00:00,HPK,21.393939393939394,0.9627026342451874,-40.0,0.14634146341463414,39.22222222222222,8.0,37.0
2015-12-12 00:00:00,HPK,21.6,0.9653674372581312,-52.0,0.13333333333333333,39.78947368421053,8.0,42.0
2015-12-17 00:00:00,HPK,20.71794871794872,0.9574363963670047,-48.0,0.14583333333333334,42.526315789473685,9.0,46.0
2015-12-26 00:00:00,HPK,20.571428571428573,0.9529459901800327,-45.0,0.13725490196078433,43.2,10.0,48.0
2016-01-13 00:00:00,HPK,20.043478260869566,0.9456967213114754,-24.0,0.14814814814814814,46.1,10.0,49.0
2016-01-17 00:00:00,HPK,21.217391304347824,0.950131677213946,-21.0,0.14035087719298245,44.36363636363637,11.0,52.0
2016-01-20 00:00:00,HPK,22.26086956521739,0.95404113619727,-20.0,0.15254237288135594,44.52173913043478,12.0,58.0
2016-01-23 00:00:00,HPK,22.458333333333332,0.9563551734250114,-39.0,0.14516129032258066,44.916666666666664,13.0,61.0
2016-01-27 00:00:00,HPK,23.142857142857142,0.9550653941322022,-40.0,0.140625,47.25,14.0,63.0
2016-01-30 00:00:00,HPK,23.72,0.9527811696240679,-21.0,0.14492753623188406,49.416666666666664,14.0,67.0
2016-02-02 00:00:00,HPK,24.313725490196077,0.9569980480774278,-27.0,0.1506849315068493,51.666666666666664,14.0,70.0
2016-02-04 00:00:00,HPK,23.925925925925927,0.9546556996730993,-42.0,0.14285714285714285,51.68,16.0,74.0
2016-02-10 00:00:00,HPK,24.814814814814813,0.9613595605231944,-59.0,0.15,47.857142857142854,18.0,80.0
2016-02-17 00:00:00,HPK,24.03448275862069,0.960902266793259,-62.0,0.16666666666666666,46.46666666666667,20.0,83.0
2016-02-27 00:00:00,HPK,24.54237288135593,0.9616425678778685,-70.0,0.16091954022988506,46.70967741935484,20.0,86.0
2016-03-05 00:00:00,HPK,24.193548387096776,0.9683187392784904,-79.0,0.19101123595505617,42.857142857142854,21.0,90.0
2016-03-08 00:00:00,HPK,24.6984126984127,0.9673347778981581,-72.0,0.18085106382978725,42.054054054054056,23.0,92.0
2016-09-20 00:00:00,HPK,,,,,,,
2016-09-29 00:00:00,HPK,,0.9575596816976127,3.0,0.0,48.0,1.0,6.0
2016-10-01 00:00:00,HPK,100.0,0.9555702917771883,6.0,0.0,33.333333333333336,3.0,10.0
2016-10-06 00:00:00,HPK,51.333333333333336,0.9679951690821256,20.0,0.0,30.8,3.0,13.0
2016-10-14 00:00:00,HPK,41.2,0.9834292691435549,19.0,0.15384615384615385,34.333333333333336,4.0,17.0
2016-10-18 00:00:00,HPK,43.333333333333336,0.9894144144144144,28.0,0.13333333333333333,32.5,4.0,20.0
2016-10-25 00:00:00,HPK,34.22222222222222,0.9810540696002301,31.0,0.21739130434782608,30.8,7.0,26.0
2016-11-09 00:00:00,HPK,27.846153846153847,0.968560933448574,30.0,0.19230769230769232,32.90909090909091,7.0,29.0
2016-11-12 00:00:00,HPK,24.235294117647058,0.9517023129367288,42.0,0.17857142857142858,31.692307692307693,8.0,34.0
2016-11-16 00:00:00,HPK,25.88888888888889,0.9545781615398452,37.0,0.1724137931034483,35.84615384615385,8.0,37.0
2016-11-24 00:00:00,HPK,25.9,0.9531508039982617,61.0,0.16129032258064516,32.375,9.0,41.0
2016-11-26 00:00:00,HPK,27.428571428571427,0.9543177129384026,64.0,0.1388888888888889,33.88235294117647,9.0,42.0
2016-11-30 00:00:00,HPK,27.391304347826086,0.9576297564391877,78.0,0.13157894736842105,33.1578947368421,9.0,45.0
2016-12-05 00:00:00,HPK,26.307692307692307,0.9564144736842105,80.0,0.14634146341463414,34.2,9.0,48.0
2016-12-16 00:00:00,HPK,27.48148148148148,0.9598244831176559,91.0,0.14285714285714285,33.72727272727273,9.0,49.0
2016-12-28 00:00:00,HPK,26.466666666666665,0.9602176004736881,104.0,0.18181818181818182,29.40740740740741,13.0,53.0
2016-12-30 00:00:00,HPK,28.266666666666666,0.9726107973990418,103.0,0.1875,27.35483870967742,14.0,56.0
2017-01-05 00:00:00,HPK,28.1875,0.976534712702159,110.0,0.19230769230769232,25.771428571428572,15.0,59.0
2017-01-12 00:00:00,HPK,28.0,0.9838603146645892,117.0,0.19298245614035087,23.8,15.0,64.0
2017-01-18 00:00:00,HPK,28.742857142857144,0.9835132807593517,134.0,0.1864406779661017,23.952380952380953,16.0,67.0
2017-01-21 00:00:00,HPK,27.842105263157894,0.9783057500458401,129.0,0.1774193548387097,25.19047619047619,17.0,71.0
2017-01-24 00:00:00,HPK,27.75,0.9810375944449542,131.0,0.19047619047619047,25.813953488372093,17.0,75.0
2017-01-27 00:00:00,HPK,26.454545454545453,0.9751746196794684,131.0,0.1875,27.069767441860463,17.0,78.0
2017-01-31 00:00:00,HPK,25.914893617021278,0.9732097595944598,133.0,0.1791044776119403,27.681818181818183,17.0,81.0
2017-02-10 00:00:00,HPK,25.44,0.969824951375382,142.0,0.18571428571428572,27.652173913043477,19.0,84.0
2017-02-16 00:00:00,HPK,26.52,0.975430960914832,136.0,0.1780821917808219,27.625,19.0,87.0
2017-02-21 00:00:00,HPK,26.5,0.9689591359767722,148.0,0.17105263157894737,28.708333333333332,21.0,91.0
2017-02-25 00:00:00,HPK,26.9811320754717,0.9657080508144338,161.0,0.175,29.791666666666668,23.0,95.0
2017-03-04 00:00:00,HPK,26.5,0.9627074463463376,173.0,0.18072289156626506,30.916666666666668,23.0,98.0
2017-03-13 00:00:00,HPK,27.464285714285715,0.9657422852711735,174.0,0.17857142857142858,30.76,24.0,101.0
2017-09-09 00:00:00,HPK,,,,,,,
2017-09-13 00:00:00,HPK,25.0,1.0999999999999999,-20.0,1.0,50.0,0.0,5.0
2017-09-19 00:00:00,HPK,32.666666666666664,1.0102040816326532,-21.0,0.3333333333333333,49.0,2.0,11.0
2017-09-28 00:00:00,HPK,36.5,1.0704347826086955,-31.0,0.25,20.857142857142858,2.0,17.0
2017-09-30 00:00:00,HPK,27.714285714285715,1.048406862745098,-40.0,0.25,21.555555555555557,2.0,23.0
2017-10-06 00:00:00,HPK,24.4,1.0224266225713106,-46.0,0.125,24.4,3.0,28.0
2017-10-14 00:00:00,HPK,21.142857142857142,1.0184352186416932,-49.0,0.25,24.666666666666668,4.0,32.0
2017-10-20 00:00:00,HPK,21.625,1.0335826043765004,-50.0,0.3888888888888889,26.615384615384617,4.0,37.0
2017-10-27 00:00:00,HPK,18.952380952380953,1.0195606111296978,-62.0,0.3684210526315789,26.533333333333335,5.0,41.0
2017-11-01 00:00:00,HPK,19.391304347826086,1.0165350623007825,-69.0,0.4,27.875,6.0,47.0
2017-11-18 00:00:00,HPK,19.92,1.0270845925798002,-91.0,0.391304347826087,29.294117647058822,6.0,51.0
2017-11-25 00:00:00,HPK,19.785714285714285,1.014546409974681,-104.0,0.36,32.588235294117645,7.0,53.0
2017-11-28 00:00:00,HPK,21.357142857142858,1.015910249872514,-105.0,0.35714285714285715,33.22222222222222,8.0,61.0
2017-12-02 00:00:00,HPK,20.967741935483872,1.0082297953899695,-113.0,0.3333333333333333,34.21052631578947,10.0,65.0
2017-12-05 00:00:00,HPK,22.0625,1.0128406708595388,-114.0,0.3333333333333333,33.61904761904762,10.0,67.0
2017-12-15 00:00:00,HPK,20.64864864864865,1.0046262894753497,-113.0,0.3157894736842105,33.21739130434783,10.0,68.0
2017-12-19 00:00:00,HPK,20.45,1.0018606149471252,-133.0,0.29545454545454547,35.56521739130435,11.0,71.0
